modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model934,4.40708725446,5.34360906489,-2.02362591872,-2.06127208858,12.5679651973,16.0066278025,26.3936860277,False,0.05025,4.969,0.000208,294.2,293.6,343.035343035,0.104139400058,3294.00152913,rela_nu,rela_f,rela_tp
model935,13.0163927769,5.00053989767,9.27836950782,4.97583994987,32.5100701083,13.6914268701,10.5700315817,False,0.05004,1.448,0.001801,294.4,293.6,257.276507277,0.030310444918,8488.0478651,rela_nu,rela_f,rela_tp
model936,8.9795417116,14.8593117692,5.52026226117,6.46954918021,21.0785830305,27.0270592825,23.3340580886,False,0.05025,5.156,0.0007555,294.2,293.6,343.035343035,0.108047201288,3174.86560452,rela_nu,rela_f,rela_tp
model937,4.41902391194,8.24931037919,-4.17655477927,7.94984040382,18.4119603302,30.9794310432,20.4863022848,False,0.05025,4.306,0.0002172,294.2,293.6,343.035343035,0.0902435919181,3801.21552948,rela_nu,rela_f,rela_tp
model938,16.5914586284,16.1795128498,13.2887995583,12.3973528027,21.1097311783,22.4038341871,34.6752165438,False,0.05025,1.163,0.0003336,294.3,293.6,294.03029403,0.0243679714031,12066.2606323,rela_nu,rela_f,rela_tp
model939,19.2404094999,4.38963667391,13.7217790079,0.0773181251027,35.812898302,23.5142917264,23.6666693196,True,0.05025,1.547,0.0003943,294.3,293.6,294.03029403,0.0324148384003,9070.85484737,rela_nu,rela_f,rela_tp
model940,5.71275269836,15.5277262115,3.8924987996,14.1698828794,25.8297622941,23.9738564659,35.8544041152,False,0.05025,0.5322,0.0002141,294.5,293.6,228.69022869,0.0111497306519,20510.8298872,rela_nu,rela_f,rela_tp
model941,11.7941381436,10.3096201562,11.2866477871,2.87950255586,37.8718148295,34.6788155532,30.8894625626,False,0.05025,1.322,0.0006278,294.4,293.6,257.276507277,0.0276942379882,9289.89298735,rela_nu,rela_f,rela_tp
model942,12.6093670732,3.84268674314,8.16657742235,-1.06338354081,30.5471624362,23.8536932267,15.7939006773,False,0.05025,1.988,0.0006187,294.3,293.6,294.03029403,0.0416529201201,7059.05596013,rela_nu,rela_f,rela_tp
model943,3.20510988711,5.70094705191,3.01762682296,1.90214198137,24.7427726833,12.7084296572,31.0623646596,True,0.05025,1.063,0.0003059,294.5,293.6,228.69022869,0.0222726823782,10267.7452498,rela_nu,rela_f,rela_tp
model944,13.8189675014,3.74141264869,5.71075029056,-3.59494825848,36.2090999097,24.5790277942,18.3191200386,False,0.05025,4.721,0.0006709,294.2,293.6,343.035343035,0.0989319417178,3467.38714594,rela_nu,rela_f,rela_tp
model945,8.06858549987,5.27662702275,6.66993709479,3.59716874014,24.3036317337,13.9789039468,38.148316591,False,0.05025,0.6135,0.0002182,294.5,293.6,228.69022869,0.0128535866904,17791.9388726,rela_nu,rela_f,rela_tp
model946,5.72919866298,18.2734158769,0.463826018992,9.94780630965,22.304996245,31.7830478861,25.4068049162,True,0.05025,2.944,0.0004565,294.3,293.6,294.03029403,0.0616928328124,4766.03651715,rela_nu,rela_f,rela_tp
model947,5.62185930886,14.2436096119,4.27305335299,7.46670639925,30.8743554124,31.8761756207,28.3406832976,False,0.05025,1.83,0.0003699,294.3,293.6,294.03029403,0.038346660706,7667.68966624,rela_nu,rela_f,rela_tp
model948,18.4305892593,7.44438841643,13.7733261815,7.00492832038,36.2389797268,33.5236307347,15.8647053383,True,0.05025,1.307,0.001734,294.3,293.6,294.03029403,0.0273566730418,10748.0282263,rela_nu,rela_f,rela_tp
model949,5.58734128506,9.54517296068,4.75399663303,8.80330311697,16.1409315108,15.5480238005,12.3876408165,True,0.05025,0.6582,-0.0001411,294.5,293.6,228.69022869,0.0137979708524,16574.1927662,rela_nu,rela_f,rela_tp
model950,11.144453374,7.35751088745,3.52931285049,-0.436587374279,30.8765926359,27.188592443,23.477416742,False,0.05025,3.72,0.0003308,294.2,293.6,343.035343035,0.0779594152671,4400.17850134,rela_nu,rela_f,rela_tp
model951,7.95359311688,3.00715960334,5.60186452442,-0.430304313593,28.509920284,12.7904216998,34.891603339,True,0.05025,0.9272,0.0002005,294.6,293.6,205.821205821,0.0194287005341,10593.6681385,rela_nu,rela_f,rela_tp
model952,3.8154443477,5.66245026573,-2.97003873658,-2.60979720525,23.7679854128,14.8278489909,31.9009974749,True,0.05025,4.339,0.0004353,294.2,293.6,343.035343035,0.0909306577881,3772.4938033,rela_nu,rela_f,rela_tp
model954,5.1604890508,16.544918069,1.84565980257,10.7586009443,14.2360080848,34.9374550475,28.6753124809,False,0.05025,1.469,0.0003679,294.4,293.6,257.276507277,0.0307806134369,8358.39440964,rela_nu,rela_f,rela_tp
model955,4.12092297517,7.37574892065,1.96281580583,2.82082753389,36.0580829338,16.8939840065,37.5568492703,False,0.05025,1.093,0.0004986,294.4,293.6,257.276507277,0.0228974045118,11236.0554728,rela_nu,rela_f,rela_tp
model956,16.819186509,4.9527171423,8.68773842055,-3.17093633729,31.1326578663,12.5792727723,27.4084330372,False,0.05025,7.456,0.001607,294.1,293.6,411.642411642,0.156234355316,2634.77524396,rela_nu,rela_f,rela_tp
model957,6.23523415555,3.43440846513,1.25753329866,2.28216624175,18.7312136205,25.4895188088,28.7820785942,True,0.05025,1.192,0.0002507,294.4,293.6,257.276507277,0.0249775110574,10300.3260287,rela_nu,rela_f,rela_tp
model958,18.9924594684,10.1500367449,15.7091512558,6.90694447104,34.8188941899,37.2724781659,32.9850612536,True,0.05025,0.7084,0.0003041,294.4,293.6,257.276507277,0.0148407665706,17335.7963723,rela_nu,rela_f,rela_tp
model959,14.0907282639,15.9417527605,6.26240542842,13.6290586571,34.6124401663,18.6361954535,25.1856982583,True,0.05025,2.314,0.0005748,294.3,293.6,294.03029403,0.04848637504,6064.18388233,rela_nu,rela_f,rela_tp
model960,9.94682753973,13.7922876084,5.90385653516,5.95521702437,35.8027526702,33.3489179476,25.1803349612,True,0.05025,1.474,0.0003065,294.3,293.6,294.03029403,0.0308866937799,9519.64286387,rela_nu,rela_f,rela_tp
model961,15.8467648586,9.25140007198,14.0412331509,5.80934633099,33.6688257988,18.3073450146,36.9082090524,False,0.05025,0.8003,0.0002603,294.4,293.6,257.276507277,0.0167677887062,15343.4964971,rela_nu,rela_f,rela_tp
model962,4.66990897406,4.24244281499,0.858661588169,1.50786987651,18.9304977525,10.2208570019,23.5802146568,True,0.05025,1.481,0.0002779,294.5,293.6,228.69022869,0.0310340040692,7369.0210319,rela_nu,rela_f,rela_tp
model963,17.9714725845,13.5586772643,10.5250480501,11.26491166,35.3866353573,28.6458868204,25.615846674,False,0.05025,2.319,0.0006686,294.2,293.6,343.035343035,0.0485892025934,7059.90888358,rela_nu,rela_f,rela_tp
model964,13.0893620913,14.727943311,8.41895259417,9.09200691513,38.3657015884,32.4163882892,22.3182189898,False,0.05025,1.567,0.0006156,294.3,293.6,294.03029403,0.0328293741571,8956.31737063,rela_nu,rela_f,rela_tp
model965,16.2856795259,5.24454154815,13.2280462688,-0.286703007286,34.3220976137,30.6346363807,30.4016268139,False,0.05025,1.084,0.0004117,294.4,293.6,257.276507277,0.0227105975602,11328.4781078,rela_nu,rela_f,rela_tp
model966,4.87647613615,7.36324296683,-0.306893440241,5.4726649357,34.0317980585,38.4304906076,19.6798155308,False,0.05025,1.163,0.0002552,294.5,293.6,228.69022869,0.0243696145649,9384.23659026,rela_nu,rela_f,rela_tp
model967,5.22704189484,5.42133940412,-0.326770700628,0.866844729455,14.429766667,37.1484168219,11.2112673631,False,0.05025,4.288,0.0001214,294.2,293.6,343.035343035,0.0898683432366,3817.08764934,rela_nu,rela_f,rela_tp
model968,18.0974687526,12.6698407134,10.3713146081,6.38840760281,33.8962122299,32.7365190143,32.7485049282,False,0.05025,2.492,0.0003331,294.3,293.6,294.03029403,0.0522220886105,5630.38173795,rela_nu,rela_f,rela_tp
model969,5.54486342031,5.26582522922,4.38919335961,1.01989067031,26.5509476976,21.5452373343,29.6287619301,False,0.05025,0.9797,0.0005027,294.5,293.6,228.69022869,0.0205226983462,11143.2826636,rela_nu,rela_f,rela_tp
model970,10.0649002104,4.02460568867,1.14755463362,-3.37676352545,24.6309210088,10.9279380115,28.7527440662,False,0.05025,8.83,0.0001065,294.1,293.6,411.642411642,0.185063051878,2224.33601664,rela_nu,rela_f,rela_tp
model971,17.4233081882,17.0092210032,13.2591332712,8.51583091715,36.7909813283,35.5806175684,26.5771449866,True,0.05025,2.001,0.0004727,294.3,293.6,294.03029403,0.0419284431352,7012.66901522,rela_nu,rela_f,rela_tp
model972,5.27092078678,6.42486337045,-0.850391965638,3.3350686693,23.4616289456,26.0201196936,31.4939451472,False,0.05025,1.339,0.0004327,294.4,293.6,257.276507277,0.0280546248585,9170.55596268,rela_nu,rela_f,rela_tp
model973,6.38004597043,4.65837246495,0.0528045887165,-2.50047231626,24.1554259573,16.2757101065,17.278693454,False,0.05025,4.718,0.0002938,294.2,293.6,343.035343035,0.0988769691546,3469.31490688,rela_nu,rela_f,rela_tp
model974,13.3199134231,9.89785668664,6.00411941209,8.17437187162,34.179450679,37.1048827807,18.3293852215,False,0.05025,2.319,0.000725,294.3,293.6,294.03029403,0.048588020523,6051.49769152,rela_nu,rela_f,rela_tp
model975,10.6608601017,5.6988266885,3.97713262308,2.76539163604,20.818249787,28.9358688036,24.7062421241,True,0.05025,2.732,0.0003517,294.2,293.6,343.035343035,0.0572517857726,5991.69682493,rela_nu,rela_f,rela_tp
model976,7.91784121154,11.6081536664,3.01800403222,9.72057355956,26.0317163907,25.008515739,29.9928575613,True,0.05025,1.177,0.0003953,294.4,293.6,257.276507277,0.0246600999929,10432.9060852,rela_nu,rela_f,rela_tp
model977,13.4991767814,8.72980991416,13.0119767122,0.757787084932,35.6863636673,18.1647566925,12.999745911,True,0.05025,6.658,-0.0005314,294.1,293.7,514.553014553,0.139554134137,3687.12125754,rela_nu,rela_f,rela_tp
model978,4.88810013386,9.46216009596,-0.435550175847,7.54682436567,20.3900786854,37.2336926708,24.3938522634,True,0.05025,1.416,0.0002372,294.4,293.6,257.276507277,0.0296725418607,8670.52470545,rela_nu,rela_f,rela_tp
model979,7.0118482901,16.4193541038,5.2603854968,10.8912186258,22.6668664004,29.8888881233,19.6136892705,True,0.05025,1.794,0.0007388,294.3,293.6,294.03029403,0.0375844159941,7823.19709522,rela_nu,rela_f,rela_tp
model980,17.6443018749,12.7906598206,14.9826702688,11.3648481855,22.5924794376,31.7150881058,30.2752051765,False,0.05025,0.7505,0.0002791,294.4,293.6,257.276507277,0.0157236516315,16362.3891769,rela_nu,rela_f,rela_tp
model981,17.2037191666,4.17484580457,12.6723021954,-1.70645811797,26.0029769062,11.2467918662,37.3436301418,False,0.05025,2.333,0.0004065,294.3,293.6,294.03029403,0.0488881176089,6014.35089775,rela_nu,rela_f,rela_tp
model982,11.3264630112,19.2824017283,4.73238983203,17.3443143036,32.0494956008,33.3408720045,27.9682426813,False,0.05025,1.609,0.0003934,294.3,293.6,294.03029403,0.0337142964032,8721.23476978,rela_nu,rela_f,rela_tp
model983,5.27147116199,6.56359105708,4.74389660218,6.09667787366,39.9418367974,17.3956421489,24.300429171,True,0.05025,0.3788,0.000203,294.4,293.6,257.276507277,0.0079348993566,32423.4115285,rela_nu,rela_f,rela_tp
model984,14.1241629802,14.9891105836,13.210592178,14.3581946325,27.4050938722,29.7297572749,32.048296366,True,0.05025,0.4335,0.0002602,294.4,293.6,257.276507277,0.00908014117987,28333.9765517,rela_nu,rela_f,rela_tp
model985,4.18708633665,16.1965581808,2.50376033051,8.94259148166,6.98962406158,35.6435166065,24.8234187913,False,0.05025,2.347,0.002828,294.3,293.6,294.03029403,0.0491307878683,5984.64439077,rela_nu,rela_f,rela_tp
model986,10.880660143,7.55040460965,5.94290264037,3.36854852704,27.7709962565,31.2376499484,32.5180939618,False,0.05025,1.182,0.0003521,294.4,293.6,257.276507277,0.0247657988876,10388.3790886,rela_nu,rela_f,rela_tp
model987,8.98235588328,3.66895282696,7.97214303376,-0.611791751334,26.8737613623,27.8279522632,20.0076657057,False,0.05025,1.028,0.0003382,294.5,293.6,228.69022869,0.0215384510591,10617.7657837,rela_nu,rela_f,rela_tp
model988,4.13842117346,5.49438649802,-0.00822741791335,0.651834271609,11.8882070392,28.5559704595,19.8610884428,True,0.05025,2.048,0.0003591,294.4,293.6,257.276507277,0.0429158827459,5994.90190612,rela_nu,rela_f,rela_tp
model989,15.4380711457,9.82477331527,13.7417465682,9.66062589566,26.435402233,24.0503826169,23.9138082124,False,0.05025,0.5596,0.000296,294.5,293.6,228.69022869,0.0117222823999,19509.0188829,rela_nu,rela_f,rela_tp
model990,7.38582218949,7.24372670036,0.466832135552,3.10153662898,19.3959308026,25.8241666133,29.2109682411,True,0.05025,2.593,0.0004528,294.2,293.6,343.035343035,0.0543364081312,6313.17664957,rela_nu,rela_f,rela_tp
model991,14.8464984268,7.31173881977,9.58444047459,1.17968962844,23.3842648161,32.3039406974,37.374502306,True,0.05025,1.741,0.0004491,294.3,293.6,294.03029403,0.0364796768504,8060.1123534,rela_nu,rela_f,rela_tp
model992,4.87317080931,12.8604057213,2.73765190036,4.47769559842,25.3070668999,29.5562242036,39.8124160231,True,0.05025,2.419,0.0004888,294.3,293.6,294.03029403,0.0506888405477,5800.69085924,rela_nu,rela_f,rela_tp
model993,11.3862756559,11.6880596709,10.6834878005,10.7487646921,32.9122806924,20.98876681,18.6951100647,True,0.05025,0.4871,0.0002335,294.5,293.6,228.69022869,0.0102040868723,22411.6309035,rela_nu,rela_f,rela_tp
model994,18.9600802183,3.43971663533,15.2590555613,0.415653083031,28.0793894903,9.88575686281,23.6773256647,False,0.05025,1.672,0.0005779,294.3,293.6,294.03029403,0.0350308273597,8393.4727265,rela_nu,rela_f,rela_tp
model995,13.7725647268,19.9007176918,6.18629441553,16.6873751599,25.6639724128,34.1744206654,24.8474839437,False,0.05025,3.281,0.0006384,294.2,293.6,343.035343035,0.0687521009128,4989.45251827,rela_nu,rela_f,rela_tp
model996,5.16662501397,5.48978869124,3.32420393792,-1.75716177138,28.0693483737,16.3908283929,32.2064301027,False,0.05025,1.925,0.0003046,294.3,293.6,294.03029403,0.0403391054106,7288.96417106,rela_nu,rela_f,rela_tp
model997,6.41759479329,15.295595879,2.84615188772,10.4162882807,26.3587566124,38.9388431623,38.6489605544,False,0.05025,0.965,0.0004427,294.4,293.6,257.276507277,0.0202158630395,12726.4666749,rela_nu,rela_f,rela_tp
model998,12.0715139861,10.2036834841,11.321615566,8.77135808653,25.6668513389,10.7963592254,29.9277894934,True,0.05025,0.6083,0.0002858,294.5,293.6,228.69022869,0.0127431846644,17946.0813535,rela_nu,rela_f,rela_tp
model999,3.62849877855,3.7848064561,3.41884261447,0.364721363851,28.2462336563,32.7500843672,35.0183674765,True,0.05025,0.5345,0.0002317,294.6,293.6,205.821205821,0.0111975667793,18380.8866586,rela_nu,rela_f,rela_tp
model1000,4.99707206233,18.7219929768,-0.0669528724655,14.6037247768,21.5431472084,37.7977886517,28.7517773899,True,0.05025,1.411,0.0003573,294.4,293.6,257.276507277,0.0295652312423,8701.99543404,rela_nu,rela_f,rela_tp
model1001,19.499595971,13.0243471674,13.3355352176,10.3778588784,36.3588094772,21.9844824204,24.5396435166,False,0.05025,1.819,0.0006048,294.3,293.6,294.03029403,0.0381111918545,7715.064256,rela_nu,rela_f,rela_tp
model1002,13.90612405,18.2846631292,5.51273596353,16.7398191031,25.8499619706,19.7712567365,25.7385397284,False,0.05025,4.582,0.0006877,294.2,293.6,343.035343035,0.0960183308945,3572.60264618,rela_nu,rela_f,rela_tp
model1003,9.16538314312,4.18465125726,6.57421068761,-0.127188724539,15.164082615,22.7582241424,29.9760131925,False,0.05025,1.175,0.0003782,294.4,293.6,257.276507277,0.024618540995,10450.5180599,rela_nu,rela_f,rela_tp
model1004,7.20605634694,7.66118600522,-0.408708504793,0.0778661729792,37.7138382918,39.846289666,35.5079822171,True,0.05025,1.539,0.0004523,294.4,293.6,257.276507277,0.0322459532295,7978.56727774,rela_nu,rela_f,rela_tp
model1005,14.3851206902,12.4094183748,10.2871447553,10.4986028941,21.068778378,32.453872226,18.6496617554,True,0.05025,1.557,0.0005998,294.3,293.6,294.03029403,0.0326201183464,9013.77152921,rela_nu,rela_f,rela_tp
model1006,15.6710950565,8.93042322459,10.7848550498,8.60217855212,26.7949483051,35.6287849228,30.9254613566,False,0.05025,1.093,0.0002711,294.3,293.6,294.03029403,0.0229021726151,12838.5327878,rela_nu,rela_f,rela_tp
model1007,4.30299401811,6.21638628464,0.122587806235,-2.28599963232,12.8481203508,36.4431401882,18.7845365762,True,0.05025,2.679,0.000463,294.4,293.6,257.276507277,0.0561386421919,4582.87727011,rela_nu,rela_f,rela_tp
model1008,14.8895719478,3.72728091848,13.2165413681,-1.35101567225,34.6053733168,24.3393200041,27.8152217186,False,0.05025,0.9646,0.0003894,294.5,293.6,228.69022869,0.0202085966597,11316.482413,rela_nu,rela_f,rela_tp
model1009,16.6630061443,7.37048255996,12.7752691164,0.49027140524,30.1699384699,27.8548326389,35.9180742293,True,0.05025,1.194,0.0003658,294.3,293.6,294.03029403,0.0250170161031,11753.2120065,rela_nu,rela_f,rela_tp
model1010,3.6462899336,8.73639937442,-0.162721214007,0.0384641726463,25.0673417583,31.774839814,15.1248727467,True,0.05025,4.837,0.0007835,294.2,293.6,343.035343035,0.101360790482,3384.3001954,rela_nu,rela_f,rela_tp
model1011,5.92433206405,7.36431909197,0.830301258491,1.5733608385,18.0455745661,17.9123899665,34.9677307639,False,0.05025,1.958,0.0004909,294.3,293.6,294.03029403,0.0410268377672,7166.77935792,rela_nu,rela_f,rela_tp
model1012,9.42615355283,4.82569457531,7.42105057068,4.40105904881,26.4016530467,23.6889606715,39.8654461566,True,0.05025,0.5199,0.0003199,294.5,293.6,228.69022869,0.0108897212635,21000.5585227,rela_nu,rela_f,rela_tp
model1013,5.18186226752,18.4362726232,-2.97616324951,16.764304648,31.9598216348,19.3670558125,37.1867351783,True,0.05025,1.246,0.0003632,294.4,293.6,257.276507277,0.0261069227777,9854.72357148,rela_nu,rela_f,rela_tp
model1014,8.00589298384,12.8065856482,4.57406593292,9.08153712526,34.4343034616,33.5060441079,32.5390156353,True,0.05025,0.8668,0.0003773,294.4,293.6,257.276507277,0.01815908981,14167.918655,rela_nu,rela_f,rela_tp
model1015,16.1330284807,3.14068846791,14.2917127438,-2.28829375462,34.0545134975,33.9083877658,35.5551304333,False,0.05025,0.8151,0.0003237,294.5,293.6,228.69022869,0.0170766486228,13391.9853797,rela_nu,rela_f,rela_tp
model1016,6.58077250719,18.1950862313,1.75168193923,14.6633872606,12.8350534132,35.7943210406,23.1804569696,True,0.05025,2.218,0.000386,294.3,293.6,294.03029403,0.0464782972443,6326.18472413,rela_nu,rela_f,rela_tp
model1017,5.32960567721,13.2784588,4.40414849837,8.84018488913,10.2301903014,20.3145651715,33.7590446404,False,0.05025,0.9902,0.0003348,294.4,293.6,257.276507277,0.0207462836172,12401.0888901,rela_nu,rela_f,rela_tp
model1018,3.47794688575,4.68243878923,3.18780743544,2.49789421979,12.6138017175,10.153851117,34.0893125203,False,0.05025,0.7233,0.0002148,294.5,293.6,228.69022869,0.0151549227497,15090.161294,rela_nu,rela_f,rela_tp
model1019,14.1534946912,4.14470247035,8.00668313631,-1.65459394137,38.8000755941,25.9895881613,23.2147217316,True,0.05025,1.793,0.000505,294.3,293.6,294.03029403,0.0375683574413,7826.54111214,rela_nu,rela_f,rela_tp
model1020,3.42196314591,9.40867050114,-0.270671899996,1.66865498605,35.7427942772,30.4341754903,33.3127719472,False,0.05025,1.63,0.0004661,294.4,293.6,257.276507277,0.034152905318,7533.07822222,rela_nu,rela_f,rela_tp
model1021,11.6572464457,13.1570631916,8.49238930085,13.1343667546,35.2306569478,1.8391762315,21.5084132616,True,0.05025,0.6514,0.0002791,294.5,293.6,228.69022869,0.013646644877,16757.981962,rela_nu,rela_f,rela_tp
model1022,8.04647229436,11.0663187707,2.01332813118,7.23961838895,22.544233666,29.3454873104,29.833152937,True,0.05025,1.691,0.000264,294.3,293.6,294.03029403,0.0354356215147,8297.59099635,rela_nu,rela_f,rela_tp
model1023,13.7047961848,19.9501701613,5.28242468165,15.5891321232,31.1146933515,29.0809685859,26.125943939,True,0.05025,4.761,0.0004027,294.1,293.6,411.642411642,0.0997759106724,4125.66930102,rela_nu,rela_f,rela_tp
model1024,18.0883830928,4.89177281976,10.7981689607,-0.983962899895,33.0440193554,26.800015209,31.8847822007,True,0.05025,2.107,0.0005429,294.2,293.6,343.035343035,0.0441485935903,7770.0174601,rela_nu,rela_f,rela_tp
model1025,12.5492752929,3.12288811475,6.83358114207,-2.39385039338,21.4864684927,27.0170648526,33.2168397266,True,0.05025,1.902,0.0005275,294.3,293.6,294.03029403,0.0398523837137,7377.98511985,rela_nu,rela_f,rela_tp
model1026,4.49496481886,7.99450972861,3.02124034992,7.37944218041,28.2588912082,8.67329238108,22.924885143,False,0.05025,0.5835,0.0002787,294.5,293.6,228.69022869,0.0122235578151,18708.9742732,rela_nu,rela_f,rela_tp
model1027,8.22422267772,10.0418436332,5.31515061711,6.94212318573,28.832729678,26.379377025,28.0334432809,True,0.05025,0.7616,0.0002729,294.5,293.6,228.69022869,0.0159564230989,14332.1737756,rela_nu,rela_f,rela_tp
model1028,3.98771143292,10.616129676,-2.3499121709,6.9168183211,29.2395439587,21.3473269214,33.5081136483,True,0.05025,1.229,0.0003134,294.5,293.6,228.69022869,0.0257516686921,8880.59843519,rela_nu,rela_f,rela_tp
